
DatasetName	SightingKey	SpeciesCode	KingdomName	ClassName	FamilyName	SortOrder	ScientificName	Exotic	CommonName	NSWStatus	CommStatus	SensitivityClass	ProfileID	DateFirst	DateLast	NumberIndividuals	EstimateTypeCode	SourceCode	ObservationType	Status	ValidationFlags	LocationKey	Description	Latitude_GDA94	Longitude_GDA94	Zone	Easting	Northing	Accuracy	SightingNotes	LocationNotes	
Bimberamala NP fauna survey	SIEM1309250X	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	05/03/2013 20:42:00	05/03/2013 20:57:00	1	X	4	O	Valid and accepted without modification		LIEM13092503	From 100m west of intersection Wallaby Rd & Western Link FT west & south along Wallaby Rd	-35.517738106	150.075835151	56	234819	6065606	20.0000	50m south 234743 6065619		
Bimberamala NP fauna survey	SPXC1308070E	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	07/03/2013 19:30:00	07/03/2013 20:30:00	2	X	4	O	Valid and accepted without modification		LPXC13080705	Mines Road, north-western side of road between Bimberamala River Rd and Mines Rd South	-35.521578125	150.103852294	56	237373	6065255	20.0000	two dark morph animals in Euc obliqua with 'top out'		
Blue Mountains Fauna Surveys	SPJG21110500	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	03/11/2021 20:38:46	03/11/2021 20:38:46	3	X	4	O	Valid and accepted without modification		LPJG21110502	Megalong Reserve	-33.702990000	150.250750000	56	245195	6267381	10.0000	3 black individuals, 2 together on left of track, third on right of track		
Blue Mountains Fauna Surveys	SPJG21110501	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	03/11/2021 20:49:34	03/11/2021 20:49:34	1	X	4	E	Valid and accepted without modification		LPJG21110503	Megalong Reserve	-33.702710000	150.250030000	56	245127	6267411	10.0000	Black individual poking head out of den in stringybark		
Blue Mountains Fauna Surveys	SPJG21110502	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	03/11/2021 21:21:10	03/11/2021 21:21:10	1	X	4	O	Valid and accepted without modification		LPJG21110504	Megalong Reserve	-33.704530000	150.250060000	56	245135	6267209	10.0000	Black individual		
Blue Mountains Fauna Surveys	SPJG21110503	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	03/11/2021 21:35:13	03/11/2021 21:35:13	1	X	4	O	Valid and accepted without modification		LPJG21110505	Megalong Reserve	-33.706170000	150.249500000	56	245088	6267026	10.0000	Black individual in stringybark		
Blue Mountains Fauna Surveys	SPJG21110504	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	03/11/2021 21:47:35	03/11/2021 21:47:35	1	X	4	O	Valid and accepted without modification		LPJG21110506	Megalong Reserve	-33.707310000	150.249600000	56	245101	6266899	10.0000	Black individual in Scribbly gum		
Blue Mountains Fauna Surveys	SPJG21110505	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	03/11/2021 22:26:13	03/11/2021 22:26:13	1	X	4	O	Valid and accepted without modification		LPJG21110507	Megalong Reserve	-33.705610000	150.252230000	56	245340	6267094	10.0000	White individual in brittle gum		
Blue Mountains Fauna Surveys	SPJG21110507	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	03/11/2021 23:00:41	03/11/2021 23:00:41	1	X	4	O	Valid and accepted without modification		LPJG21110509	Megalong Reserve	-33.704550000	150.253880000	56	245489	6267216	10.0000	Black individual		
DPIE Data from Scientific Licences dataset	SCAMI0012328	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	12/01/2013	12/01/2013	1		4	O	Valid and accepted without modification		LCAMI0003117	Kempfield	-33.812553114	149.264879897	55	709636	6256321	30.0000	Smooth-barked Tree, Spotlight		
DPIE Data from Scientific Licences dataset	SCAMI0012753	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	02/04/2012	02/04/2012	1		4	O	Valid and accepted without modification		LCAMI0003240	Newnes	-33.430148865	150.195234529	56	239228	6297507	30.0000	Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0012754	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	02/04/2012	02/04/2012	1		4	O	Valid and accepted without modification		LCAMI0003241	Newnes	-33.417618976	150.193713372	56	239049	6298893	30.0000	Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0012828	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	03/04/2012	03/04/2012	1		4	O	Valid and accepted without modification		LCAMI0003258	Newnes	-33.395334264	150.194580841	56	239063	6301367	30.0000	Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0012829	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	03/04/2012	03/04/2012	2		4	O	Valid and accepted without modification		LCAMI0003259	Newnes	-33.385872386	150.198764595	56	239424	6302427	30.0000	Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0012830	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	03/04/2012	03/04/2012	1		4	O	Valid and accepted without modification		LCAMI0003260	Newnes	-33.390252884	150.217539299	56	241184	6301988	30.0000	Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0013431	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	12/05/2012	12/05/2012	2		4	O	Valid and accepted without modification		LCAMI0003380	Newnes	-33.430600769	150.195284495	56	239234	6297457	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0013432	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	12/05/2012	12/05/2012	1		4	O	Valid and accepted without modification		LCAMI0003381	Newnes	-33.443063802	150.181935617	56	238030	6296041	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0013564	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	14/05/2012	14/05/2012	1		4	O	Valid and accepted without modification		LCAMI0003399	Newnes	-33.394319063	150.228415477	56	242208	6301564	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0013908	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	21/05/2012	21/05/2012	1		4	O	Valid and accepted without modification		LCAMI0003473	Newnes	-33.403551298	150.220372088	56	241487	6300520	30.0000	Smooth Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0013909	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	21/05/2012	21/05/2012	1		4	O	Valid and accepted without modification		LCAMI0003469	Newnes	-33.407767326	150.218216801	56	241299	6300047	30.0000	Smooth Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0014461	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	28/08/2012	28/08/2012	1		4	O	Valid and accepted without modification		LCAMI0003606	Newnes	-33.387666142	150.139900118	56	233952	6302079	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0014463	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	28/08/2012	28/08/2012	1		4	O	Valid and accepted without modification		LCAMI0003608	Newnes	-33.369887651	150.123516886	56	232373	6304009	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0014464	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	28/08/2012	28/08/2012	1		4	O	Valid and accepted without modification		LCAMI0003609	Newnes	-33.372949609	150.122599409	56	232297	6303667	30.0000	Smooth Bark Tree		
DPIE Data from Scientific Licences dataset	SCAMI0014465	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	28/08/2012	28/08/2012	2		4	O	Valid and accepted without modification		LCAMI0003610	Newnes	-33.375415006	150.123947272	56	232430	6303397	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0014466	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	28/08/2012	28/08/2012	1		4	O	Valid and accepted without modification		LCAMI0003611	Newnes	-33.374982658	150.125519559	56	232575	6303449	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0014467	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	28/08/2012	28/08/2012	2		4	O	Valid and accepted without modification		LCAMI0003612	Newnes	-33.374131175	150.126901467	56	232701	6303547	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0014469	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	28/08/2012	28/08/2012	1		4	O	Valid and accepted without modification		LCAMI0003613	Newnes	-33.373781778	150.127385744	56	232745	6303587	30.0000	Smooth Bark Tree		
DPIE Data from Scientific Licences dataset	SCAMI0014470	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	28/08/2012	28/08/2012	1		4	O	Valid and accepted without modification		LCAMI0003614	Newnes	-33.373085217	150.128450918	56	232842	6303667	30.0000	Smooth Bark Tree		
DPIE Data from Scientific Licences dataset	SCAMI0014471	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	28/08/2012	28/08/2012	1		4	O	Valid and accepted without modification		LCAMI0003615	Newnes	-33.372280776	150.131088366	56	233085	6303763	30.0000	Rough Bark Tree		
DPIE Data from Scientific Licences dataset	SCAMI0014474	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	28/08/2012	28/08/2012	1		4	O	Valid and accepted without modification		LCAMI0003618	Newnes	-33.370217875	150.138183104	56	233739	6304010	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0014476	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	28/08/2012	28/08/2012	1		4	O	Valid and accepted without modification		LCAMI0003620	Newnes	-33.362132342	150.150770970	56	234886	6304939	30.0000	Smooth Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0014477	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	28/08/2012	28/08/2012	1		4	O	Valid and accepted without modification		LCAMI0003621	Newnes	-33.362650880	150.151366449	56	234943	6304883	30.0000	Smooth Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0014479	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	28/08/2012	28/08/2012	1		4	O	Valid and accepted without modification		LCAMI0003622	Newnes	-33.378951893	150.154165830	56	235253	6303082	30.0000	Smooth Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0014812	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	04/09/2012	04/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003694	Newnes	-33.366744082	150.181370667	56	237748	6304505	30.0000			
DPIE Data from Scientific Licences dataset	SCAMI0015308	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	09/09/2012	09/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003815	Newnes	-33.386049383	150.180715119	56	237745	6302362	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015310	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	09/09/2012	09/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003817	Newnes	-33.385970848	150.173700064	56	237092	6302353	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015311	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	09/09/2012	09/09/2012	2		4	O	Valid and accepted without modification		LCAMI0003818	Newnes	-33.383336109	150.160578136	56	235863	6302612	30.0000	Smooth-bark Tree		
DPIE Data from Scientific Licences dataset	SCAMI0015313	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	09/09/2012	09/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003820	Newnes	-33.384919146	150.166329755	56	236403	6302451	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015314	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	09/09/2012	09/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003821	Newnes	-33.385685339	150.170668010	56	236809	6302377	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015319	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	09/09/2012	09/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003826	Newnes	-33.361037182	150.178987084	56	237509	6305132	30.0000	Smooth-bark Tree		
DPIE Data from Scientific Licences dataset	SCAMI0015322	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	09/09/2012	09/09/2012	3		4	O	Valid and accepted without modification		LCAMI0003828	Newnes	-33.362329198	150.180696598	56	237672	6304993	30.0000	Smooth-bark Tree		
DPIE Data from Scientific Licences dataset	SCAMI0015323	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	09/09/2012	09/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003829	Newnes	-33.362303165	150.181137934	56	237713	6304997	30.0000	Stag, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015325	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	09/09/2012	09/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003831	Newnes	-33.362132096	150.184721131	56	238046	6305025	30.0000	Smooth-bark Tree		
DPIE Data from Scientific Licences dataset	SCAMI0015327	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	09/09/2012	09/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003832	Newnes	-33.376686154	150.185648848	56	238176	6303413	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015328	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	09/09/2012	09/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003833	Newnes	-33.377266617	150.185404478	56	238155	6303348	30.0000	Smooth-bark Tree, Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015329	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	09/09/2012	09/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003834	Newnes	-33.390312619	150.182253961	56	237901	6301893	30.0000	Smooth-bark Tree, Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015331	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	09/09/2012	09/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003836	Newnes	-33.395201692	150.189920520	56	238629	6301370	30.0000	Smooth-bark Tree, Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015334	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	09/09/2012	09/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003838	Newnes	-33.398503229	150.194382200	56	239054	6301015	30.0000	Smooth-bark Tree, Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015335	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	09/09/2012	09/09/2012	2		4	O	Valid and accepted without modification		LCAMI0003839	Newnes	-33.398802694	150.194866993	56	239100	6300983	30.0000	Smooth-bark Tree, Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015439	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	10/09/2012	10/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003864	Newnes	-33.400437628	150.196200981	56	239229	6300805	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015441	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	10/09/2012	10/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003866	Newnes	-33.392734110	150.183282763	56	238004	6301627	30.0000	Smooth-bark Tree, Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015448	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	10/09/2012	10/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003872	Newnes	-33.358829050	150.179412915	56	237542	6305378	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015449	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	10/09/2012	10/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003873	Newnes	-33.358279140	150.177432417	56	237356	6305434	30.0000	Smooth-bark Tree, Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015453	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	10/09/2012	10/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003877	Newnes	-33.346014576	150.188000992	56	238303	6306821	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015454	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	10/09/2012	10/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003878	Newnes	-33.343532572	150.191861844	56	238655	6307106	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015456	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	10/09/2012	10/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003880	Newnes	-33.337970584	150.192287525	56	238678	6307724	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015457	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	10/09/2012	10/09/2012	2		4	O	Valid and accepted without modification		LCAMI0003881	Newnes	-33.335852097	150.190701500	56	238524	6307955	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015458	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	10/09/2012	10/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003882	Newnes	-33.333885773	150.189067698	56	238366	6308169	30.0000	Smooth-bark Tree, Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015459	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	10/09/2012	10/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003882	Newnes	-33.333885773	150.189067698	56	238366	6308169	30.0000	Stag, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015463	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	10/09/2012	10/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003885	Newnes	-33.331804206	150.189113122	56	238364	6308400	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015465	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	10/09/2012	10/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003887	Newnes	-33.344782882	150.191735746	56	238647	6306967	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015466	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	10/09/2012	10/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003888	Newnes	-33.345536293	150.190368822	56	238522	6306880	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015467	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	10/09/2012	10/09/2012	2		4	O	Valid and accepted without modification		LCAMI0003889	Newnes	-33.357795814	150.181949444	56	237775	6305499	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015883	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	19/09/2012	19/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003970	Newnes	-33.400699373	150.196214065	56	239231	6300776	30.0000	Stag, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015885	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	19/09/2012	19/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003972	Newnes	-33.378913254	150.210002484	56	240449	6303227	30.0000	Smooth-bark Tree, Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015886	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	19/09/2012	19/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003973	Newnes	-33.377984180	150.209580850	56	240407	6303329	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015888	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	19/09/2012	19/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003975	Newnes	-33.377886204	150.199633373	56	239481	6303315	30.0000	Smooth-bark Tree, Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015889	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	19/09/2012	19/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003976	Newnes	-33.373614111	150.202886513	56	239771	6303797	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015895	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	19/09/2012	19/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003979	Newnes	-33.380846237	150.192983280	56	238871	6302970	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015897	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	19/09/2012	19/09/2012	3		4	O	Valid and accepted without modification		LCAMI0003981	Newnes	-33.384947338	150.190153991	56	238620	6302508	30.0000	Rough Bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015898	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	19/09/2012	19/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003982	Newnes	-33.388583057	150.187081495	56	238345	6302097	30.0000	Rough-bark Tree		
DPIE Data from Scientific Licences dataset	SCAMI0015899	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	19/09/2012	19/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003983	Newnes	-33.429670361	150.196798243	56	239372	6297564	30.0000	Smooth-bark Tree, Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0015900	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	19/09/2012	19/09/2012	1		4	O	Valid and accepted without modification		LCAMI0003984	Newnes	-33.432002072	150.192271711	56	238958	6297294	30.0000	Rough-bark Tree		
DPIE Data from Scientific Licences dataset	SCAMI0016028	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	20/09/2012	20/09/2012	1		4	O	Valid and accepted without modification		LCAMI0004012	Newnes	-33.392213772	150.222968808	56	241695	6301784	30.0000	Smooth-bark Tree, Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0016030	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	20/09/2012	20/09/2012	1		4	O	Valid and accepted without modification		LCAMI0004014	Newnes	-33.389520026	150.223054531	56	241695	6302083	30.0000	Rough-bark Tree, Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0016032	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	20/09/2012	20/09/2012	1		4	O	Valid and accepted without modification		LCAMI0004016	Newnes	-33.382997075	150.229699223	56	242294	6302823	30.0000	Smooth-bark Tree, Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0016033	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	20/09/2012	20/09/2012	1		4	O	Valid and accepted without modification		LCAMI0004016	Newnes	-33.382997075	150.229699223	56	242294	6302823	30.0000	Rough-bark Tree, spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0016034	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	20/09/2012	20/09/2012	1		4	O	Valid and accepted without modification		LCAMI0004016	Newnes	-33.382997075	150.229699223	56	242294	6302823	30.0000	Smooth-bark Tree, Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0016039	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	20/09/2012	20/09/2012	3		4	O	Valid and accepted without modification		LCAMI0004020	Newnes	-33.370848379	150.226667753	56	241976	6304163	30.0000	Smooth-bark Tree, Spotlight used		
DPIE Data from Scientific Licences dataset	SCAMI0016044	1133	Fauna	Mammalia	Pseudocheiridae	3770	Petauroides volans		Southern Greater Glider	E1,P	E		20306	20/09/2012	20/09/2012	1		4	O	Valid and accepted without modification		LCAMI0004023	Newnes	-33.384815864	150.213897560	56	240829	6302582	30.0000	Smooth-bark Tree, Spotlight used		
