
DatasetName	SightingKey	SpeciesCode	KingdomName	ClassName	FamilyName	SortOrder	ScientificName	Exotic	CommonName	NSWStatus	CommStatus	SensitivityClass	ProfileID	DateFirst	DateLast	NumberIndividuals	EstimateTypeCode	SourceCode	ObservationType	Status	ValidationFlags	LocationKey	Description	Latitude_GDA94	Longitude_GDA94	Zone	Easting	Northing	Accuracy	SightingNotes	LocationNotes	
State Forests Biodata	SF-1286926	1497	Fauna	Mammalia	Muridae	4039	Melomys cervinipes		Fawn-footed Melomys	P				04/09/2012	04/09/2012	1		4	T	Valid and accepted without modification		SF284527-1	No description provided	-30.210205884	152.632956260	56	464674	6657865	10.0000	IDMethod: Trapped or netted		
State Forests Biodata	SF-1286929	1497	Fauna	Mammalia	Muridae	4039	Melomys cervinipes		Fawn-footed Melomys	P				05/09/2012	05/09/2012	1		4	T	Valid and accepted without modification		SF284527-1	No description provided	-30.210205884	152.632956260	56	464674	6657865	10.0000	IDMethod: Trapped or netted		
State Forests Biodata	SF-1288366	1497	Fauna	Mammalia	Muridae	4039	Melomys cervinipes		Fawn-footed Melomys	P				16/07/2012	16/07/2012	1		4	O	Valid and accepted without modification		SF284943-2	Sherwood & Sinai Roads	-30.106932340	153.045898832	56	504422	6669365	10.0000	IDMethod: Observed		
State Forests Biodata	SF-1291341	1497	Fauna	Mammalia	Muridae	4039	Melomys cervinipes		Fawn-footed Melomys	P				11/04/2013	11/04/2013	1		4	T	Valid and accepted without modification		SF285641-1	Eastern side, at end of Indigo Road	-29.718201879	152.308763970	56	433144	6712240	100.0000	IDMethod: Trapped or netted	Forest Type: 70	
State Forests Biodata	SF-1291358	1497	Fauna	Mammalia	Muridae	4039	Melomys cervinipes		Fawn-footed Melomys	P				09/04/2013	09/04/2013	1		4	T	Valid and accepted without modification		SF285644-1	Western side of Burnt Grid Road	-29.720458105	152.326273119	56	434838	6712000	100.0000	IDMethod: Trapped or netted	Forest Type: 74	
State Forests Biodata	SF-1291363	1497	Fauna	Mammalia	Muridae	4039	Melomys cervinipes		Fawn-footed Melomys	P				11/04/2013	11/04/2013	1		4	T	Valid and accepted without modification		SF285644-1	Western side of Burnt Grid Road	-29.720458105	152.326273119	56	434838	6712000	100.0000	IDMethod: Trapped or netted	Forest Type: 74	
State Forests Biodata	SF-1291412	1497	Fauna	Mammalia	Muridae	4039	Melomys cervinipes		Fawn-footed Melomys	P				10/04/2013	10/04/2013	1		4	T	Valid and accepted without modification		SF285655-1	North of Valley View Road	-29.710263239	152.316292707	56	433866	6713124	100.0000	IDMethod: Trapped or netted	Forest Type: 70	
State Forests Biodata	SF-1291419	1497	Fauna	Mammalia	Muridae	4039	Melomys cervinipes		Fawn-footed Melomys	P				09/04/2013	09/04/2013	1		4	T	Valid and accepted without modification		SF285656-1	South of Grass Tree Road	-29.724645088	152.310425819	56	433309	6711527	100.0000	IDMethod: Trapped or netted	Forest Type: 163	
State Forests Biodata	SF-1291423	1497	Fauna	Mammalia	Muridae	4039	Melomys cervinipes		Fawn-footed Melomys	P				11/04/2013	11/04/2013	1		4	T	Valid and accepted without modification		SF285656-1	South of Grass Tree Road	-29.724645088	152.310425819	56	433309	6711527	100.0000	IDMethod: Trapped or netted	Forest Type: 163	
State Forests Biodata	SF-1291425	1497	Fauna	Mammalia	Muridae	4039	Melomys cervinipes		Fawn-footed Melomys	P				12/04/2013	12/04/2013	1		4	T	Valid and accepted without modification		SF285656-1	South of Grass Tree Road	-29.724645088	152.310425819	56	433309	6711527	100.0000	IDMethod: Trapped or netted	Forest Type: 163	
State Forests Biodata	SF-1291428	1497	Fauna	Mammalia	Muridae	4039	Melomys cervinipes		Fawn-footed Melomys	P				09/04/2013	09/04/2013	1		4	T	Valid and accepted without modification		SF285657-1	South of Side Road	-29.723508230	152.315685958	56	433816	6711656	100.0000	IDMethod: Trapped or netted	Forest Type: 163	
State Forests Biodata	SF-1291431	1497	Fauna	Mammalia	Muridae	4039	Melomys cervinipes		Fawn-footed Melomys	P				11/04/2013	11/04/2013	1		4	T	Valid and accepted without modification		SF285657-1	South of Side Road	-29.723508230	152.315685958	56	433816	6711656	100.0000	IDMethod: Trapped or netted	Forest Type: 163	
State Forests Biodata	SF-1291434	1497	Fauna	Mammalia	Muridae	4039	Melomys cervinipes		Fawn-footed Melomys	P				12/04/2013	12/04/2013	1		4	T	Valid and accepted without modification		SF285657-1	South of Side Road	-29.723508230	152.315685958	56	433816	6711656	100.0000	IDMethod: Trapped or netted	Forest Type: 163	
