
DatasetName	SightingKey	SpeciesCode	KingdomName	ClassName	FamilyName	SortOrder	ScientificName	Exotic	CommonName	NSWStatus	CommStatus	SensitivityClass	ProfileID	DateFirst	DateLast	NumberIndividuals	EstimateTypeCode	SourceCode	ObservationType	Status	ValidationFlags	LocationKey	Description	Latitude_GDA94	Longitude_GDA94	Zone	Easting	Northing	Accuracy	SightingNotes	LocationNotes	
Blue Mountains SoS Surveys	SMXJ21032300	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	26/08/2020 20:23:00	26/08/2020 20:43:00	1	X	4	T	Valid and accepted without modification		LMXJ21032301	Cottage 6 to Devil's Coach House	-33.817422611	150.022876256	56	224435	6254101	300.0000	Todd. 8.1kg. Very good condition. 	Cottage 6 to Devils Coach House. Traps 27 to 39. CP-1, CP-2, 3B (below Cottage 6), DC-1, DC-2, McK-1.	
Blue Mountains SoS Surveys	SMXJ21032301	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	27/08/2020 20:00:00	27/08/2020 20:00:00	1	X	4	T	Valid and accepted without modification		LMXJ21032301	Cottage 6 to Devil's Coach House	-33.817422611	150.022876256	56	224435	6254101	300.0000	Tauringa. 6.2kg. Unfurred PY. Good condition. 	Cottage 6 to Devils Coach House. Traps 27 to 39. CP-1, CP-2, 3B (below Cottage 6), DC-1, DC-2, McK-1.	
Blue Mountains SoS Surveys	SMXJ2103230B	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	28/08/2020 08:00:00	28/08/2020 08:00:00	1	X	4	T	Valid and accepted without modification		LMXJ21032301	Cottage 6 to Devil's Coach House	-33.817422611	150.022876256	56	224435	6254101	300.0000	Toshie. 3.55kg. Fair condition. Pouch empty. 	Cottage 6 to Devils Coach House. Traps 27 to 39. CP-1, CP-2, 3B (below Cottage 6), DC-1, DC-2, McK-1.	
Blue Mountains SoS Surveys	SMXJ2103230E	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	26/08/2020 16:00:00	28/08/2020 12:00:00	1	X	4	T	Valid and accepted without modification		LMXJ21032301	Cottage 6 to Devil's Coach House	-33.817422611	150.022876256	56	224435	6254101	300.0000	Tywyn. 6.56kg. Good condition. 	Cottage 6 to Devils Coach House. Traps 27 to 39. CP-1, CP-2, 3B (below Cottage 6), DC-1, DC-2, McK-1.	
DPIE Data from Scientific Licences dataset	SDMPI1010736	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	24/02/2021	24/02/2021			4	O	Valid and accepted without modification		LDMPI0195837	Upper Mongogarie	-28.965730000	152.789590000	56	479499	6795793	10.0000			
DPIE Data from Scientific Licences dataset	SDMPI1010892	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	25/02/2021	25/02/2021			4	Q	Valid and accepted without modification		LDMPI0195841	Upper Mongogarie	-28.965850000	152.790330000	56	479571	6795780	10.0000			
DPIE Data from Scientific Licences dataset	SDMPI1010893	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	25/02/2021	25/02/2021			4	Q	Valid and accepted without modification		LDMPI0195845	Upper Mongogarie	-28.963600000	152.778320000	56	478401	6796027	10.0000			
DPIE Data from Scientific Licences dataset	SDMPI1010894	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	25/02/2021	25/02/2021			4	Q	Valid and accepted without modification		LDMPI0195846	Upper Mongogarie	-28.963020000	152.780300000	56	478594	6796092	10.0000			
DPIE Data from Scientific Licences dataset	SIXRI0002108	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	10/06/2012	10/06/2012	1		4	P	Valid and accepted without modification		LIXRI0000564	Hillside of sandstone overhangs above unnamed creek southeast of seven sisters rocks, Savage Ridge Wollemi	-33.289181070	150.549818794	56	271836	6313975	20.0000			
DPIE Data from Scientific Licences dataset	SIXRI0075040	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	07/10/2012	13/10/2012	3	>	4	O	Valid and accepted without modification		LIXRI0013648	Lot 117 Clearview Rd, Blaxlands Creek	-29.898630000	152.843744000	56	484914	6692437	100.0000			
DPIE Data from Scientific Licences dataset	SIXRI0096088	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	17/05/2013	31/05/2013	1		4	P	Valid and accepted without modification		LIXRI0019050	Shannon Creek Water Storage Facility and surround	-29.831150871	152.797165206	56	480404	6699907	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI0096089	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	17/05/2013	31/05/2013	1		4	P	Valid and accepted without modification		LIXRI0019051	Shannon Creek Water Storage Facility and surround	-29.832765511	152.796644396	56	480354	6699728	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI0096090	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	17/05/2013	31/05/2013	1		4	P	Valid and accepted without modification		LIXRI0019052	Shannon Creek Water Storage Facility and surround	-29.844499194	152.791775807	56	479886	6698427	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI0096091	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	17/05/2013	31/05/2013	1		4	P	Valid and accepted without modification		LIXRI0019053	Shannon Creek Water Storage Facility and surround	-29.838664146	152.788609977	56	479579	6699073	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI0096092	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	17/05/2013	31/05/2013	1		4	P	Valid and accepted without modification		LIXRI0019054	Shannon Creek Water Storage Facility and surround	-29.834065144	152.796683169	56	480358	6699584	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI0096093	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	17/05/2013	31/05/2013	1		4	P	Valid and accepted without modification		LIXRI0019055	Shannon Creek Water Storage Facility and surround	-29.833641170	152.796808240	56	480370	6699631	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI0096094	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	17/05/2013	31/05/2013	1		4	P	Valid and accepted without modification		LIXRI0019056	Shannon Creek Water Storage Facility and surround	-29.833090579	152.796757599	56	480365	6699692	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI0665244	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	16/07/2014	16/07/2014	1	E	4	P	Valid and accepted without modification		LIXRI0034663	Near Shannon Creek Water Storage Facility, South of Grafton	-29.825048983	152.790667269	56	479775	6700582	100.0000			
DPIE Data from Scientific Licences dataset	SIXRI0665245	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	16/07/2014	16/07/2014	1	E	4	P	Valid and accepted without modification		LIXRI0034664	Near Shannon Creek Water Storage Facility, South of Grafton	-29.825323672	152.793171445	56	480017	6700552	100.0000			
DPIE Data from Scientific Licences dataset	SIXRI0665246	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	16/07/2014	16/07/2014	1	E	4	P	Valid and accepted without modification		LIXRI0034665	Near Shannon Creek Water Storage Facility, South of Grafton	-29.825604096	152.787892250	56	479507	6700520	100.0000			
DPIE Data from Scientific Licences dataset	SIXRI0665247	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	16/07/2014	16/07/2014	1	E	4	P	Valid and accepted without modification		LIXRI0034666	Near Shannon Creek Water Storage Facility, South of Grafton	-29.825604975	152.788440811	56	479560	6700520	100.0000			
DPIE Data from Scientific Licences dataset	SIXRI0665248	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	16/07/2014	16/07/2014	1	E	4	P	Valid and accepted without modification		LIXRI0034667	Near Shannon Creek Water Storage Facility, South of Grafton	-29.818932085	152.791890911	56	479892	6701260	100.0000			
DPIE Data from Scientific Licences dataset	SIXRI0665249	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	16/07/2014	16/07/2014	1	E	4	O	Valid and accepted without modification		LIXRI0034668	Near Shannon Creek Water Storage Facility, South of Grafton	-29.823884949	152.790773195	56	479785	6700711	100.0000			
DPIE Data from Scientific Licences dataset	SIXRI0665250	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	16/07/2014	16/07/2014	1	E	4	P	Valid and accepted without modification		LIXRI0034669	Near Shannon Creek Water Storage Facility, South of Grafton	-29.826316123	152.792993447	56	480000	6700442	100.0000			
DPIE Data from Scientific Licences dataset	SIXRI0665251	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	16/07/2014	16/07/2014	1	E	4	P	Valid and accepted without modification		LIXRI0034670	Near Shannon Creek Water Storage Facility, South of Grafton	-29.836209669	152.800384601	56	480716	6699347	100.0000			
DPIE Data from Scientific Licences dataset	SIXRI0665252	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	16/07/2014	16/07/2014	1	E	4	O	Valid and accepted without modification		LIXRI0034671	Near Shannon Creek Water Storage Facility, South of Grafton	-29.830672319	152.797010911	56	480389	6699960	100.0000			
DPIE Data from Scientific Licences dataset	SIXRI0665253	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	16/07/2014	16/07/2014	1	E	4	O	Valid and accepted without modification		LIXRI0034672	Near Shannon Creek Water Storage Facility, South of Grafton	-29.829770761	152.797613072	56	480447	6700060	100.0000			
DPIE Data from Scientific Licences dataset	SIXRI0665254	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	16/07/2014	16/07/2014	1	E	4	P	Valid and accepted without modification		LIXRI0034673	Near Shannon Creek Water Storage Facility, South of Grafton	-29.829464868	152.798234726	56	480507	6700094	100.0000			
DPIE Data from Scientific Licences dataset	SIXRI0665255	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	16/07/2014	16/07/2014	1	E	4	P	Valid and accepted without modification		LIXRI0034672	Near Shannon Creek Water Storage Facility, South of Grafton	-29.829770761	152.797613072	56	480447	6700060	100.0000			
DPIE Data from Scientific Licences dataset	SIXRI0665256	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	16/07/2014	16/07/2014	1	E	4	P	Valid and accepted without modification		LIXRI0034674	Near Shannon Creek Water Storage Facility, South of Grafton	-29.836156763	152.789557226	56	479670	6699351	100.0000			
DPIE Data from Scientific Licences dataset	SIXRI0665257	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	16/07/2014	16/07/2014	1	E	4	P	Valid and accepted without modification		LIXRI0034675	Near Shannon Creek Water Storage Facility, South of Grafton	-29.836616697	152.789349234	56	479650	6699300	100.0000			
DPIE Data from Scientific Licences dataset	SIXRI0665258	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	16/07/2014	16/07/2014	1	E	4	P	Valid and accepted without modification		LIXRI0034674	Near Shannon Creek Water Storage Facility, South of Grafton	-29.836156763	152.789557226	56	479670	6699351	100.0000			
DPIE Data from Scientific Licences dataset	SIXRI0665259	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	16/07/2014	16/07/2014	1	E	4	P	Valid and accepted without modification		LIXRI0034676	Near Shannon Creek Water Storage Facility, South of Grafton	-29.842255688	152.788405727	56	479560	6698675	100.0000			
DPIE Data from Scientific Licences dataset	SIXRI0995164	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	26/02/2014	26/02/2014			4	P	Valid and accepted without modification		LIXRI0078724	Habitats surrounding Mangoola Coal Mine	-32.253068416	150.660040901	56	279561	6429110	10.0000			
DPIE Data from Scientific Licences dataset	SIXRI0995165	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	26/02/2014	26/02/2014			4	O	Valid and accepted without modification		LIXRI0078724	Habitats surrounding Mangoola Coal Mine	-32.253068416	150.660040901	56	279561	6429110	10.0000			
DPIE Data from Scientific Licences dataset	SIXRI1013527	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	17/04/2013	17/04/2013			4	O	Valid and accepted without modification		LIXRI0081251	Mingoola Dumaresq Valley	-29.050999140	151.510887304	56	355023	6785449	150.0000			
DPIE Data from Scientific Licences dataset	SIXRI1097430	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	09/11/2015	09/11/2015	2	E	4	P	Valid and accepted without modification		LIXRI0094724	Wattleridge IPA, Backwater, Sara River	-30.022265107	151.886063612	56	392584	6678225	10.0000	scat identification 98% certain		
DPIE Data from Scientific Licences dataset	SIXRI1156164	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	18/01/2015	18/01/2015	1		4	Q	Valid and accepted without modification		LIXRI0098094	Vegetation to the West approx 200m awat from the end of Shannon Creek Dam Access Road approx 5m away from waters edge	-29.827173786	152.793188336	56	480019	6700347	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156165	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	24/01/2015	24/01/2015	1		4	Q	Valid and accepted without modification		LIXRI0098095	Vegetation to the West approx 100m away from the end of Shannon Creek Dam Access Road, 5m from waters edge	-29.827173770	152.793177986	56	480018	6700347	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156166	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	19/01/2015	19/01/2015	1		4	Q	Valid and accepted without modification		LIXRI0098096	Vegetation to the South-West approx 100m away from the end of Shannon Creek Damn Access Road, 30m away from waters edge	-29.826433267	152.792879352	56	479989	6700429	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156167	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	13/01/2015	13/01/2015	1		4	Q	Valid and accepted without modification		LIXRI0098096	Vegetation to the South-West approx 100m away from the end of Shannon Creek Damn Access Road, 30m away from waters edge	-29.826433267	152.792879352	56	479989	6700429	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156168	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	23/01/2015	23/01/2015	1		4	Q	Valid and accepted without modification		LIXRI0098096	Vegetation to the South-West approx 100m away from the end of Shannon Creek Damn Access Road, 30m away from waters edge	-29.826433267	152.792879352	56	479989	6700429	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156169	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	15/01/2015	15/01/2015	1		4	Q	Valid and accepted without modification		LIXRI0098096	Vegetation to the South-West approx 100m away from the end of Shannon Creek Damn Access Road, 30m away from waters edge	-29.826433267	152.792879352	56	479989	6700429	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156170	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	07/02/2016	07/02/2016	1		4	Q	Valid and accepted without modification		LIXRI0098096	Vegetation to the South-West approx 100m away from the end of Shannon Creek Damn Access Road, 30m away from waters edge	-29.826433267	152.792879352	56	479989	6700429	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156171	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	24/02/2016	24/02/2016	1		4	Q	Valid and accepted without modification		LIXRI0098096	Vegetation to the South-West approx 100m away from the end of Shannon Creek Damn Access Road, 30m away from waters edge	-29.826433267	152.792879352	56	479989	6700429	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156172	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	18/03/2015	18/03/2015	1		4	Q	Valid and accepted without modification		LIXRI0098096	Vegetation to the South-West approx 100m away from the end of Shannon Creek Damn Access Road, 30m away from waters edge	-29.826433267	152.792879352	56	479989	6700429	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156173	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	04/03/2015	04/03/2015	1		4	Q	Valid and accepted without modification		LIXRI0098096	Vegetation to the South-West approx 100m away from the end of Shannon Creek Damn Access Road, 30m away from waters edge	-29.826433267	152.792879352	56	479989	6700429	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156174	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	19/03/2015	19/03/2015	1		4	Q	Valid and accepted without modification		LIXRI0098096	Vegetation to the South-West approx 100m away from the end of Shannon Creek Damn Access Road, 30m away from waters edge	-29.826433267	152.792879352	56	479989	6700429	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156175	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	09/03/2015	09/03/2015	1		4	Q	Valid and accepted without modification		LIXRI0098096	Vegetation to the South-West approx 100m away from the end of Shannon Creek Damn Access Road, 30m away from waters edge	-29.826433267	152.792879352	56	479989	6700429	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156176	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	02/03/2015	02/03/2015	1		4	Q	Valid and accepted without modification		LIXRI0098096	Vegetation to the South-West approx 100m away from the end of Shannon Creek Damn Access Road, 30m away from waters edge	-29.826433267	152.792879352	56	479989	6700429	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156177	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	29/03/2015	29/03/2015	1		4	Q	Valid and accepted without modification		LIXRI0098096	Vegetation to the South-West approx 100m away from the end of Shannon Creek Damn Access Road, 30m away from waters edge	-29.826433267	152.792879352	56	479989	6700429	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156178	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	14/03/2015	14/03/2015	1		4	Q	Valid and accepted without modification		LIXRI0098096	Vegetation to the South-West approx 100m away from the end of Shannon Creek Damn Access Road, 30m away from waters edge	-29.826433267	152.792879352	56	479989	6700429	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156179	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	25/03/2015	25/03/2015	1		4	Q	Valid and accepted without modification		LIXRI0098096	Vegetation to the South-West approx 100m away from the end of Shannon Creek Damn Access Road, 30m away from waters edge	-29.826433267	152.792879352	56	479989	6700429	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156180	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	21/02/2015	21/02/2015	1		4	Q	Valid and accepted without modification		LIXRI0098097	Vegetation to the South-West approx 400m away from the end of Shannon Creek Dam Access Road, 120m away from waters edge	-29.827556461	152.789771906	56	479689	6700304	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156181	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	03/01/2015	03/01/2015	1		4	Q	Valid and accepted without modification		LIXRI0098098	Vegetation to the South-West approx 400m away from the end of Shannon Creek Dam Access Road, 120m away from waters edge	-29.831331223	152.797071684	56	480395	6699887	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156182	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	09/01/2015	09/01/2015	1		4	Q	Valid and accepted without modification		LIXRI0098098	Vegetation to the South-West approx 400m away from the end of Shannon Creek Dam Access Road, 120m away from waters edge	-29.831331223	152.797071684	56	480395	6699887	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156183	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	19/01/2015	19/01/2015	1		4	Q	Valid and accepted without modification		LIXRI0098098	Vegetation to the South-West approx 400m away from the end of Shannon Creek Dam Access Road, 120m away from waters edge	-29.831331223	152.797071684	56	480395	6699887	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156184	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	04/02/2015	04/02/2015	1		4	Q	Valid and accepted without modification		LIXRI0098098	Vegetation to the South-West approx 400m away from the end of Shannon Creek Dam Access Road, 120m away from waters edge	-29.831331223	152.797071684	56	480395	6699887	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156185	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	11/02/2015	11/02/2015	1		4	Q	Valid and accepted without modification		LIXRI0098098	Vegetation to the South-West approx 400m away from the end of Shannon Creek Dam Access Road, 120m away from waters edge	-29.831331223	152.797071684	56	480395	6699887	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156186	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	12/02/2015	12/02/2015	1		4	Q	Valid and accepted without modification		LIXRI0098098	Vegetation to the South-West approx 400m away from the end of Shannon Creek Dam Access Road, 120m away from waters edge	-29.831331223	152.797071684	56	480395	6699887	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156187	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	26/02/2015	26/02/2015	1		4	Q	Valid and accepted without modification		LIXRI0098098	Vegetation to the South-West approx 400m away from the end of Shannon Creek Dam Access Road, 120m away from waters edge	-29.831331223	152.797071684	56	480395	6699887	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156188	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	26/02/2015	26/02/2015	1		4	Q	Valid and accepted without modification		LIXRI0098098	Vegetation to the South-West approx 400m away from the end of Shannon Creek Dam Access Road, 120m away from waters edge	-29.831331223	152.797071684	56	480395	6699887	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156189	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	04/03/2015	04/03/2015	1		4	Q	Valid and accepted without modification		LIXRI0098098	Vegetation to the South-West approx 400m away from the end of Shannon Creek Dam Access Road, 120m away from waters edge	-29.831331223	152.797071684	56	480395	6699887	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156190	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	14/03/2015	14/03/2015	1		4	Q	Valid and accepted without modification		LIXRI0098098	Vegetation to the South-West approx 400m away from the end of Shannon Creek Dam Access Road, 120m away from waters edge	-29.831331223	152.797071684	56	480395	6699887	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156191	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	17/03/2015	17/03/2015	1		4	Q	Valid and accepted without modification		LIXRI0098099	Vegetation to the South-Wes approx 500m from the end of Shannon Creek Dam Access Road, 70m from waters edge	-29.831331223	152.797071684	56	480395	6699887	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156192	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	12/02/2015	12/02/2015	1		4	Q	Valid and accepted without modification		LIXRI0098100	Vegetation to the South-Wes approx 500m from the end of Shannon Creek Dam Access Road, 70m from waters edge	-29.831114374	152.796906510	56	480379	6699911	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156193	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	22/02/2015	22/02/2015	1		4	Q	Valid and accepted without modification		LIXRI0098100	Vegetation to the South-Wes approx 500m from the end of Shannon Creek Dam Access Road, 70m from waters edge	-29.831114374	152.796906510	56	480379	6699911	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156194	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	12/03/2015	12/03/2015	1		4	Q	Valid and accepted without modification		LIXRI0098100	Vegetation to the South-Wes approx 500m from the end of Shannon Creek Dam Access Road, 70m from waters edge	-29.831114374	152.796906510	56	480379	6699911	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156195	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	12/03/2015	12/03/2015	1		4	Q	Valid and accepted without modification		LIXRI0098100	Vegetation to the South-Wes approx 500m from the end of Shannon Creek Dam Access Road, 70m from waters edge	-29.831114374	152.796906510	56	480379	6699911	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156196	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	05/01/2015	05/01/2015	1		4	Q	Valid and accepted without modification		LIXRI0098101	Vegetation to the South of the dam, approx 1.2km from the end of Shannon Creek Access road, 180m away from waters edge	-29.836787606	152.788996929	56	479616	6699281	5.0000			
DPIE Data from Scientific Licences dataset	SIXRI1156197	1215	Fauna	Mammalia	Macropodidae	3887	Petrogale penicillata		Brush-tailed Rock-wallaby	E1,P	V		10605	09/01/2015	09/01/2015	1		4	Q	Valid and accepted without modification		LIXRI0098101	Vegetation to the South of the dam, approx 1.2km from the end of Shannon Creek Access road, 180m away from waters edge	-29.836787606	152.788996929	56	479616	6699281	5.0000			
