
DatasetName	SightingKey	SpeciesCode	KingdomName	ClassName	FamilyName	SortOrder	ScientificName	Exotic	CommonName	NSWStatus	CommStatus	SensitivityClass	ProfileID	DateFirst	DateLast	NumberIndividuals	EstimateTypeCode	SourceCode	ObservationType	Status	ValidationFlags	LocationKey	Description	Latitude_GDA94	Longitude_GDA94	Zone	Easting	Northing	Accuracy	SightingNotes	LocationNotes	
State Forests Biodata	SPJGI6759362	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					17/03/2021 09:37:28	17/03/2021 09:37:28	2		4	T	Valid and accepted without modification		LPJGI0635841	SiteName: GRDR05 Location: COBCROFTS RD CPT 1260	-31.197338514	152.145983128	56	418637	6548214	10.0000	MaterialID: {CDCD00AB-8FA0-40A1-9E09-DA748E52F3E0} SurveyTechnique: Elliott Trap Wind: Light, leaves rustle Rain: Rain during survey Nightlight: Dark, quarter moon or moon with heavy cloud Temp: 14 IDNotes: trap32		
State Forests Biodata	SPJGI6759363	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					18/03/2021 10:19:17	18/03/2021 10:19:17	1		4	T	Valid and accepted without modification		LPJGI0635842	SiteName: GRDR05 Location: COBCROFTS RD CPT 1260	-31.197541243	152.146621566	56	418698	6548192	10.0000	MaterialID: {D1C74655-4969-4843-825D-35D02D444D2D} SurveyTechnique: Elliott Trap Wind: Calm Rain: Evidence of rain in last 24 hours Nightlight: Very dark, no moon and cloud Temp: 14 IDNotes: trap 43		
State Forests Biodata	SPJGI6759365	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					18/03/2021 10:19:17	18/03/2021 10:19:17	1		4	T	Valid and accepted without modification		LPJGI0635844	SiteName: GRDR05 Location: COBCROFTS RD CPT 1260	-31.196984360	152.145639941	56	418604	6548253	10.0000	MaterialID: {CA3C805E-8051-4951-A304-0D84450DDC27} SurveyTechnique: Elliott Trap Wind: Calm Rain: Evidence of rain in last 24 hours Nightlight: Very dark, no moon and cloud Temp: 14 IDNotes: trap 10		
State Forests Biodata	SPJGI6759366	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					17/03/2021 09:37:28	17/03/2021 09:37:28	1		4	T	Valid and accepted without modification		LPJGI0635845	SiteName: GRDR05 Location: COBCROFTS RD CPT 1260	-31.197116517	152.146520416	56	418688	6548239	10.0000	MaterialID: {30CF173D-8519-4465-8725-B9018E02E960} SurveyTechnique: Elliott Trap Wind: Light, leaves rustle Rain: Rain during survey Nightlight: Dark, quarter moon or moon with heavy cloud Temp: 14 IDNotes: trap2		
State Forests Biodata	SPJGI6759370	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					18/03/2021 10:19:17	18/03/2021 10:19:17	1		4	T	Valid and accepted without modification		LPJGI0635849	SiteName: GRDR05 Location: COBCROFTS RD CPT 1260	-31.197534767	152.145645493	56	418605	6548192	10.0000	MaterialID: {062406AE-179F-4F8E-B86B-AAD2E82CEED4} SurveyTechnique: Elliott Trap Wind: Calm Rain: Evidence of rain in last 24 hours Nightlight: Very dark, no moon and cloud Temp: 14 IDNotes: trap 29		
State Forests Biodata	SPJGI6759373	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					17/03/2021 09:37:28	17/03/2021 09:37:28	1		4	T	Valid and accepted without modification		LPJGI0635851	SiteName: GRDR05 Location: COBCROFTS RD CPT 1260	-31.197061132	152.146331986	56	418670	6548245	10.0000	MaterialID: {8600DD4F-07CE-4B45-82D6-AC3B58BB1CA0} SurveyTechnique: Elliott Trap Wind: Light, leaves rustle Rain: Rain during survey Nightlight: Dark, quarter moon or moon with heavy cloud Temp: 14 IDNotes: trap4		
State Forests Biodata	SPJGI6759427	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					18/03/2021 11:47:06	18/03/2021 11:47:06	1		4	T	Valid and accepted without modification		LPJGI0635905	SiteName: GRDR02 Location: Off Jamberoo Road	-31.268302153	152.102635949	56	414571	6540316	10.0000	MaterialID: {C1FB638C-C52C-4AF5-9C65-C6C19FE475BA} SurveyTechnique: Elliott Trap Wind: Light, leaves rustle Rain: Rain during survey Nightlight: Not recorded Temp: 14 IDNotes: Trap 33		
State Forests Biodata	SPJGI6759430	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					18/03/2021 11:47:06	18/03/2021 11:47:06	1		4	T	Valid and accepted without modification		LPJGI0635908	SiteName: GRDR02 Location: Off Jamberoo Road	-31.268412613	152.102950018	56	414601	6540304	10.0000	MaterialID: {F2ED6F15-D20E-487E-B959-9C23D51155ED} SurveyTechnique: Elliott Trap Wind: Light, leaves rustle Rain: Rain during survey Nightlight: Not recorded Temp: 14 IDNotes: Trap 36		
State Forests Biodata	SPJGI6759431	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					18/03/2021 11:47:06	18/03/2021 11:47:06	1		4	T	Valid and accepted without modification		LPJGI0635909	SiteName: GRDR02 Location: Off Jamberoo Road	-31.268323422	152.103097915	56	414615	6540314	10.0000	MaterialID: {4833A7F7-26E4-49B3-9291-FC4480A5E81A} SurveyTechnique: Elliott Trap Wind: Light, leaves rustle Rain: Rain during survey Nightlight: Not recorded Temp: 14 IDNotes: Trap 18		
State Forests Biodata	SPJGI6759434	1412	Fauna	Mammalia	Muridae	4048	Mus musculus	*	House Mouse					18/03/2021 11:47:06	18/03/2021 11:47:06	1		4	T	Valid and accepted without modification		LPJGI0635912	SiteName: GRDR02 Location: Off Jamberoo Road	-31.268336333	152.102362527	56	414545	6540312	10.0000	MaterialID: {3F7C86B5-A476-4114-A19C-5AFCABFD18D4} SurveyTechnique: Elliott Trap Wind: Light, leaves rustle Rain: Rain during survey Nightlight: Not recorded Temp: 14 IDNotes: Trap 49		
